x,y,z
331300.0,4270850.0,-1553.38537598
331350.0,4270850.0,-1532.40661621
331400.0,4270850.0,-1511.42785645
331450.0,4270850.0,-1490.44909668
331500.0,4270850.0,-1469.47033691
331550.0,4270850.0,-1448.49145508
331600.0,4270850.0,-1427.51269531
331650.0,4270850.0,-1404.8203125
331700.0,4270850.0,-1381.23193359
331750.0,4270850.0,-1357.64367676
331800.0,4270850.0,-1334.05529785
331850.0,4270850.0,-1310.46704102
331900.0,4270850.0,-1286.87866211
331950.0,4270850.0,-1263.2902832
332000.0,4270850.0,-1239.70202637
332050.0,4270850.0,-1216.11364746
332100.0,4270850.0,-1192.52539062
332150.0,4270850.0,-1168.93701172
332200.0,4270850.0,-1145.34863281
332250.0,4270850.0,-1121.76037598
332300.0,4270850.0,-1098.17199707
332350.0,4270850.0,-1074.58361816
332400.0,4270850.0,-1050.99536133
332450.0,4270850.0,-1025.9263916
332500.0,4270850.0,-1000.23303223
332550.0,4270850.0,-974.539611816
332600.0,4270850.0,-948.846191406
332650.0,4270850.0,-923.152832031
332700.0,4270850.0,-897.459411621
332750.0,4270850.0,-871.765991211
332800.0,4270850.0,-846.072570801
332850.0,4270850.0,-818.08807373
332900.0,4270850.0,-789.02532959
332950.0,4270850.0,-759.346618652
333000.0,4270850.0,-728.47454834
333050.0,4270850.0,-697.602478027
333100.0,4270850.0,-666.730407715
333150.0,4270850.0,-636.021240234
333200.0,4270850.0,-606.327392578
333250.0,4270850.0,-576.633605957
333300.0,4270850.0,-546.939758301
333350.0,4270850.0,-518.059570312
333400.0,4270850.0,-490.931365967
333450.0,4270850.0,-463.803131104
333500.0,4270850.0,-436.67489624
333550.0,4270850.0,-409.546691895
333600.0,4270850.0,-382.418457031
333650.0,4270850.0,-355.290222168
333700.0,4270850.0,-328.161987305
333750.0,4270850.0,-301.033782959
333800.0,4270850.0,-273.905548096
333850.0,4270850.0,-246.777313232
333900.0,4270850.0,-219.649093628
333950.0,4270850.0,-192.520874023
334000.0,4270850.0,-165.39263916
334050.0,4270850.0,-135.269042969
334100.0,4270850.0,-103.881996155
334150.0,4270850.0,-72.4949569702
334200.0,4270850.0,-41.1079139709
334250.0,4270850.0,-9.72087192535
334300.0,4270850.0,21.6661701202
334350.0,4270850.0,53.0532112122
334400.0,4270850.0,84.4402542114
334450.0,4270850.0,113.195205688
334500.0,4270850.0,140.711532593
334550.0,4270850.0,168.227844238
334600.0,4270850.0,195.744171143
334650.0,4270850.0,223.260498047
334700.0,4270850.0,253.245559692
334750.0,4270850.0,283.701019287
334800.0,4270850.0,314.156463623
334850.0,4270850.0,344.611938477
